monthyear,theme,count
201604,NATURAL_DISASTER_WINTRY,13
201604,NATURAL_DISASTER_WILDFIRES,58
201604,NATURAL_DISASTER_WILDFIRE,58
201604,NATURAL_DISASTER_WATER_LEVEL,170
201604,NATURAL_DISASTER_VOLCANOES,496
201604,NATURAL_DISASTER_VOLCANO,714
201604,NATURAL_DISASTER_VOLCANIC,767
201604,NATURAL_DISASTER_TYPHOONS,37
201604,NATURAL_DISASTER_TYPHOON,274
201604,NATURAL_DISASTER_TWISTER,118
201604,NATURAL_DISASTER_TSUNAMIS,113
201604,NATURAL_DISASTER_TSUNAMI,1735
201604,NATURAL_DISASTER_TROPICAL_STORM,28
201604,NATURAL_DISASTER_TROPICAL_CYCLONES,20
201604,NATURAL_DISASTER_TROPICAL_CYCLONE,97
201604,NATURAL_DISASTER_TREMORS,290
201604,NATURAL_DISASTER_TREMOR,191
201604,NATURAL_DISASTER_TORRENTIAL_RAIN,17
201604,NATURAL_DISASTER_TORNADOES,21
201604,NATURAL_DISASTER_TORNADO,39
201604,NATURAL_DISASTER_TIDAL_WAVES,102
201604,NATURAL_DISASTER_TIDAL_WAVE,53
201604,NATURAL_DISASTER_TEMBLORS,23
201604,NATURAL_DISASTER_TEMBLOR,154
201604,NATURAL_DISASTER_STRONG_WINDS,75
201604,NATURAL_DISASTER_SNOWSTORM,12
201604,NATURAL_DISASTER_SMOG,96
201604,NATURAL_DISASTER_SEVERE_WEATHER,41
201604,NATURAL_DISASTER_RICHTER_SCALE,584
201604,NATURAL_DISASTER_PYROCLASTIC,24
201604,NATURAL_DISASTER_OVERFLOWED_ITS_BANKS,27
201604,NATURAL_DISASTER_NATURAL_DISASTERS,403
201604,NATURAL_DISASTER_NATURAL_DISASTER,255
201604,NATURAL_DISASTER_MUDSLIDE,289
201604,NATURAL_DISASTER_MONSOON_RAINS,37
201604,NATURAL_DISASTER_MONSOON_RAIN,13
201604,NATURAL_DISASTER_MONSOON,331
201604,NATURAL_DISASTER_MAGMA,80
201604,NATURAL_DISASTER_LOCUSTS,33
201604,NATURAL_DISASTER_LOCUST,11
201604,NATURAL_DISASTER_LAVA,214
201604,NATURAL_DISASTER_LANDSLIDES,1225
201604,NATURAL_DISASTER_LANDSLIDE,227
201604,NATURAL_DISASTER_ICY,28
201604,NATURAL_DISASTER_ICE,2009
201604,NATURAL_DISASTER_HYPOTHERMIA,39
201604,NATURAL_DISASTER_HURRICANES,62
201604,NATURAL_DISASTER_HURRICANE,612
201604,NATURAL_DISASTER_HIGH_WATER,95
201604,NATURAL_DISASTER_HEAVY_SNOW,19
201604,NATURAL_DISASTER_HEAVY_RAINS,148
201604,NATURAL_DISASTER_HEAVY_RAIN,92
201604,NATURAL_DISASTER_HEAT_WAVES,20
201604,NATURAL_DISASTER_HEAT_WAVE,67
201604,NATURAL_DISASTER_HEATWAVES,15
201604,NATURAL_DISASTER_HEATWAVE,24
201604,NATURAL_DISASTER_FRIGID,14
201604,NATURAL_DISASTER_FREEZING_TEMPERATURES,39
201604,NATURAL_DISASTER_FOREST_FIRES,337
201604,NATURAL_DISASTER_FOREST_FIRE,29
201604,NATURAL_DISASTER_FLOODWATERS,43
201604,NATURAL_DISASTER_FLOODS,557
201604,NATURAL_DISASTER_FLOODING,4437
201604,NATURAL_DISASTER_FLOODED,1330
201604,NATURAL_DISASTER_FLOOD,823
201604,NATURAL_DISASTER_FLASH_FLOODS,17
201604,NATURAL_DISASTER_FAMINE,218
201604,NATURAL_DISASTER_EXTREME_WEATHER,383
201604,NATURAL_DISASTER_ERUPTIONS,197
201604,NATURAL_DISASTER_ERUPTION,633
201604,NATURAL_DISASTER_EROSION,361
201604,NATURAL_DISASTER_EARTHQUAKES,1310
201604,NATURAL_DISASTER_EARTHQUAKE,3487
201604,NATURAL_DISASTER_DROWNING,255
201604,NATURAL_DISASTER_DROWNED,626
201604,NATURAL_DISASTER_DROWN,52
201604,NATURAL_DISASTER_DROUGHTS,148
201604,NATURAL_DISASTER_DROUGHT,1784
201604,NATURAL_DISASTER_DESERTIFICATION,15
201604,NATURAL_DISASTER_CYCLONES,35
201604,NATURAL_DISASTER_CYCLONE,247
201604,NATURAL_DISASTER_COLD_SNAP,11
201604,NATURAL_DISASTER_CHILL,118
201604,NATURAL_DISASTER_BUSH_FIRE,362
201604,NATURAL_DISASTER_BUSHFIRES,14
201604,NATURAL_DISASTER_BUSHFIRE,40
201604,NATURAL_DISASTER_BRUSH_FIRE,11
201604,NATURAL_DISASTER_BLIZZARD,35
201604,NATURAL_DISASTER_AVALANCHES,285
201604,NATURAL_DISASTER_AVALANCHE,95
201604,NATURAL_DISASTER_AFTERSHOCKS,199
201604,NATURAL_DISASTER_AFTERSHOCK,299
