monthyear,theme,count
201509,NATURAL_DISASTER_WINTRY,105
201509,NATURAL_DISASTER_WIND_STORM,27
201509,NATURAL_DISASTER_WINDSTORM,81
201509,NATURAL_DISASTER_WILDFIRES,574
201509,NATURAL_DISASTER_WILDFIRE,316
201509,NATURAL_DISASTER_WATER_LEVEL,54
201509,NATURAL_DISASTER_VOLCANOES,748
201509,NATURAL_DISASTER_VOLCANO,578
201509,NATURAL_DISASTER_VOLCANIC,876
201509,NATURAL_DISASTER_TYPHOONS,55
201509,NATURAL_DISASTER_TYPHOON,335
201509,NATURAL_DISASTER_TWISTER,27
201509,NATURAL_DISASTER_TSUNAMIS,96
201509,NATURAL_DISASTER_TSUNAMI,2170
201509,NATURAL_DISASTER_TROPICAL_STORMS,31
201509,NATURAL_DISASTER_TROPICAL_STORM,135
201509,NATURAL_DISASTER_TROPICAL_CYCLONES,19
201509,NATURAL_DISASTER_TROPICAL_CYCLONE,40
201509,NATURAL_DISASTER_TREMORS,256
201509,NATURAL_DISASTER_TREMOR,205
201509,NATURAL_DISASTER_TORRENTIAL_RAINS,18
201509,NATURAL_DISASTER_TORRENTIAL_RAINFALL,19
201509,NATURAL_DISASTER_TORRENTIAL_RAIN,68
201509,NATURAL_DISASTER_TORNADOES,20
201509,NATURAL_DISASTER_TORNADO,28
201509,NATURAL_DISASTER_TIDAL_WAVES,40
201509,NATURAL_DISASTER_TIDAL_WAVE,88
201509,NATURAL_DISASTER_TEMBLOR,312
201509,NATURAL_DISASTER_STRONG_WINDS,420
201509,NATURAL_DISASTER_STORM_SURGES,12
201509,NATURAL_DISASTER_STORM_SURGE,12
201509,NATURAL_DISASTER_SNOWSTORM,16
201509,NATURAL_DISASTER_SMOG,1601
201509,NATURAL_DISASTER_SEVERE_WINDS,130
201509,NATURAL_DISASTER_SEVERE_WEATHER,43
201509,NATURAL_DISASTER_RICHTER_SCALE,392
201509,NATURAL_DISASTER_PYROCLASTIC,13
201509,NATURAL_DISASTER_NATURAL_DISASTERS,512
201509,NATURAL_DISASTER_NATURAL_DISASTER,258
201509,NATURAL_DISASTER_MUDSLIDES,33
201509,NATURAL_DISASTER_MUDSLIDE,60
201509,NATURAL_DISASTER_MUDFLOW,13
201509,NATURAL_DISASTER_MONSOON_RAINS,49
201509,NATURAL_DISASTER_MONSOON_RAIN,14
201509,NATURAL_DISASTER_MONSOON,393
201509,NATURAL_DISASTER_MAGMA,69
201509,NATURAL_DISASTER_LAVA,222
201509,NATURAL_DISASTER_LANDSLIDES,299
201509,NATURAL_DISASTER_LANDSLIDE,222
201509,NATURAL_DISASTER_ICY,38
201509,NATURAL_DISASTER_ICE,1376
201509,NATURAL_DISASTER_HYPOTHERMIA,17
201509,NATURAL_DISASTER_HURRICANES,269
201509,NATURAL_DISASTER_HURRICANE,357
201509,NATURAL_DISASTER_HIGH_WINDS,153
201509,NATURAL_DISASTER_HIGH_WIND,14
201509,NATURAL_DISASTER_HIGH_WATER,23
201509,NATURAL_DISASTER_HEAVY_WINDS,11
201509,NATURAL_DISASTER_HEAVY_RAINS,235
201509,NATURAL_DISASTER_HEAVY_RAIN,265
201509,NATURAL_DISASTER_HEAT_WAVES,27
201509,NATURAL_DISASTER_HEAT_WAVE,78
201509,NATURAL_DISASTER_HEATWAVES,26
201509,NATURAL_DISASTER_FOREST_FIRES,3781
201509,NATURAL_DISASTER_FOREST_FIRE,451
201509,NATURAL_DISASTER_FOREST_BURNED,62
201509,NATURAL_DISASTER_FLOOD_WATERS,26
201509,NATURAL_DISASTER_FLOODWATERS,13
201509,NATURAL_DISASTER_FLOODWATER,11
201509,NATURAL_DISASTER_FLOODS,776
201509,NATURAL_DISASTER_FLOODING,1763
201509,NATURAL_DISASTER_FLOODED_AREAS,11
201509,NATURAL_DISASTER_FLOODED,933
201509,NATURAL_DISASTER_FLOOD,939
201509,NATURAL_DISASTER_FLASH_FLOODS,45
201509,NATURAL_DISASTER_FLASH_FLOOD,17
201509,NATURAL_DISASTER_FAMINE,170
201509,NATURAL_DISASTER_EXTREME_WEATHER,444
201509,NATURAL_DISASTER_ERUPTIONS,147
201509,NATURAL_DISASTER_ERUPTION,574
201509,NATURAL_DISASTER_EROSION,342
201509,NATURAL_DISASTER_EARTHQUAKES,1074
201509,NATURAL_DISASTER_EARTHQUAKE,2873
201509,NATURAL_DISASTER_DROWNS,41
201509,NATURAL_DISASTER_DROWNING,192
201509,NATURAL_DISASTER_DROWNED,961
201509,NATURAL_DISASTER_DROWN,100
201509,NATURAL_DISASTER_DROUGHTS,284
201509,NATURAL_DISASTER_DROUGHT,2863
201509,NATURAL_DISASTER_DESERTIFICATION,43
201509,NATURAL_DISASTER_CYCLONES,39
201509,NATURAL_DISASTER_CYCLONE,350
201509,NATURAL_DISASTER_CHILL,182
201509,NATURAL_DISASTER_BUSH_FIRES,26
201509,NATURAL_DISASTER_BUSH_FIRE,3212
201509,NATURAL_DISASTER_BUSHFIRES,56
201509,NATURAL_DISASTER_BUSHFIRE,150
201509,NATURAL_DISASTER_BLIZZARD,26
201509,NATURAL_DISASTER_AVALANCHES,70
201509,NATURAL_DISASTER_AVALANCHE,85
201509,NATURAL_DISASTER_AFTERSHOCKS,65
201509,NATURAL_DISASTER_AFTERSHOCK,97
