monthyear,theme,count
201505,NATURAL_DISASTER_WINTRY,12
201505,NATURAL_DISASTER_WILDFIRES,33
201505,NATURAL_DISASTER_WILDFIRE,53
201505,NATURAL_DISASTER_WATER_LEVEL,39
201505,NATURAL_DISASTER_VOLCANOES,229
201505,NATURAL_DISASTER_VOLCANO,531
201505,NATURAL_DISASTER_VOLCANIC,553
201505,NATURAL_DISASTER_TYPHOONS,64
201505,NATURAL_DISASTER_TYPHOON,224
201505,NATURAL_DISASTER_TWISTERS,25
201505,NATURAL_DISASTER_TWISTER,70
201505,NATURAL_DISASTER_TSUNAMIS,64
201505,NATURAL_DISASTER_TSUNAMI,1642
201505,NATURAL_DISASTER_TROPICAL_STORMS,32
201505,NATURAL_DISASTER_TROPICAL_STORM,11
201505,NATURAL_DISASTER_TROPICAL_CYCLONES,79
201505,NATURAL_DISASTER_TROPICAL_CYCLONE,40
201505,NATURAL_DISASTER_TREMORS,174
201505,NATURAL_DISASTER_TREMOR,104
201505,NATURAL_DISASTER_TORRENTIAL_RAINS,22
201505,NATURAL_DISASTER_TORRENTIAL_RAINFALL,18
201505,NATURAL_DISASTER_TORRENTIAL_RAIN,46
201505,NATURAL_DISASTER_TORNADOES,96
201505,NATURAL_DISASTER_TORNADO,105
201505,NATURAL_DISASTER_TIDAL_WAVES,26
201505,NATURAL_DISASTER_TIDAL_WAVE,38
201505,NATURAL_DISASTER_TEMBLOR,126
201505,NATURAL_DISASTER_SUSTAINED_WINDS,26
201505,NATURAL_DISASTER_STRONG_WINDS,33
201505,NATURAL_DISASTER_STORM_SYSTEM,23
201505,NATURAL_DISASTER_STORM_SURGES,25
201505,NATURAL_DISASTER_SMOG,41
201505,NATURAL_DISASTER_SEVERE_WEATHER,174
201505,NATURAL_DISASTER_RICHTER_SCALE,345
201505,NATURAL_DISASTER_PYROCLASTIC,13
201505,NATURAL_DISASTER_POWERFUL_STORM,22
201505,NATURAL_DISASTER_NATURAL_DISASTERS,535
201505,NATURAL_DISASTER_NATURAL_DISASTER,327
201505,NATURAL_DISASTER_MUDSLIDES,24
201505,NATURAL_DISASTER_MUDSLIDE,164
201505,NATURAL_DISASTER_MONSOON_RAINS,189
201505,NATURAL_DISASTER_MONSOON_RAIN,25
201505,NATURAL_DISASTER_MONSOON,1005
201505,NATURAL_DISASTER_MAGMA,58
201505,NATURAL_DISASTER_LOCUSTS,20
201505,NATURAL_DISASTER_LOCUST,11
201505,NATURAL_DISASTER_LAVA,187
201505,NATURAL_DISASTER_LANDSLIDES,805
201505,NATURAL_DISASTER_LANDSLIDE,279
201505,NATURAL_DISASTER_INTENSE_RAINFALL,23
201505,NATURAL_DISASTER_ICY,79
201505,NATURAL_DISASTER_ICE,1241
201505,NATURAL_DISASTER_HYPOTHERMIA,25
201505,NATURAL_DISASTER_HURRICANES,101
201505,NATURAL_DISASTER_HURRICANE,146
201505,NATURAL_DISASTER_HIGH_WINDS,29
201505,NATURAL_DISASTER_HIGH_WATER,32
201505,NATURAL_DISASTER_HEAVY_WIND,14
201505,NATURAL_DISASTER_HEAVY_SNOWFALL,71
201505,NATURAL_DISASTER_HEAVY_RAINS,208
201505,NATURAL_DISASTER_HEAVY_RAIN,162
201505,NATURAL_DISASTER_HEAT_WAVE,66
201505,NATURAL_DISASTER_HEATWAVES,58
201505,NATURAL_DISASTER_HEATWAVE,19
201505,NATURAL_DISASTER_FRIGID,11
201505,NATURAL_DISASTER_FOREST_FIRES,56
201505,NATURAL_DISASTER_FOREST_FIRE,19
201505,NATURAL_DISASTER_FLOOD_WATERS,162
201505,NATURAL_DISASTER_FLOODWATERS,19
201505,NATURAL_DISASTER_FLOODS,559
201505,NATURAL_DISASTER_FLOODING,2063
201505,NATURAL_DISASTER_FLOODED,886
201505,NATURAL_DISASTER_FLOOD,1033
201505,NATURAL_DISASTER_FLASH_FLOODS,31
201505,NATURAL_DISASTER_FAMINE,182
201505,NATURAL_DISASTER_EXTREME_WEATHER,117
201505,NATURAL_DISASTER_ERUPTIONS,101
201505,NATURAL_DISASTER_ERUPTION,399
201505,NATURAL_DISASTER_EROSION,289
201505,NATURAL_DISASTER_EARTHQUAKES,879
201505,NATURAL_DISASTER_EARTHQUAKE,3033
201505,NATURAL_DISASTER_DROWNING,562
201505,NATURAL_DISASTER_DROWNED,882
201505,NATURAL_DISASTER_DROWN,192
201505,NATURAL_DISASTER_DROUGHTS,198
201505,NATURAL_DISASTER_DROUGHT,1427
201505,NATURAL_DISASTER_DESERTIFICATION,22
201505,NATURAL_DISASTER_CYCLONES,126
201505,NATURAL_DISASTER_CYCLONE,414
201505,NATURAL_DISASTER_COLD_SNAP,17
201505,NATURAL_DISASTER_CHILL,56
201505,NATURAL_DISASTER_BUSH_FIRE,52
201505,NATURAL_DISASTER_BUSHFIRES,39
201505,NATURAL_DISASTER_BUSHFIRE,86
201505,NATURAL_DISASTER_BURIED_HOMES,31
201505,NATURAL_DISASTER_BLIZZARDS,46
201505,NATURAL_DISASTER_BLIZZARD,15
201505,NATURAL_DISASTER_AVALANCHES,283
201505,NATURAL_DISASTER_AVALANCHE,306
201505,NATURAL_DISASTER_AFTERSHOCKS,129
201505,NATURAL_DISASTER_AFTERSHOCK,105
