monthyear,theme,count
201602,NATURAL_DISASTER_WINTRY,11
201602,NATURAL_DISASTER_WINTER_STORM,18
201602,NATURAL_DISASTER_WINDSTORM,41
201602,NATURAL_DISASTER_WILDFIRES,99
201602,NATURAL_DISASTER_WILDFIRE,72
201602,NATURAL_DISASTER_WATER_LEVEL,47
201602,NATURAL_DISASTER_VOLCANOES,313
201602,NATURAL_DISASTER_VOLCANO,590
201602,NATURAL_DISASTER_VOLCANIC,644
201602,NATURAL_DISASTER_TYPHOONS,34
201602,NATURAL_DISASTER_TYPHOON,108
201602,NATURAL_DISASTER_TWISTER,228
201602,NATURAL_DISASTER_TSUNAMIS,127
201602,NATURAL_DISASTER_TSUNAMI,1230
201602,NATURAL_DISASTER_TROPICAL_STORMS,23
201602,NATURAL_DISASTER_TROPICAL_STORM,38
201602,NATURAL_DISASTER_TROPICAL_CYCLONES,29
201602,NATURAL_DISASTER_TROPICAL_CYCLONE,59
201602,NATURAL_DISASTER_TREMORS,149
201602,NATURAL_DISASTER_TREMOR,53
201602,NATURAL_DISASTER_TORRENTIAL_RAINS,28
201602,NATURAL_DISASTER_TORRENTIAL_RAINFALL,11
201602,NATURAL_DISASTER_TORRENTIAL_RAIN,16
201602,NATURAL_DISASTER_TORNADOES,45
201602,NATURAL_DISASTER_TORNADO,51
201602,NATURAL_DISASTER_TIDAL_WAVES,41
201602,NATURAL_DISASTER_TIDAL_WAVE,42
201602,NATURAL_DISASTER_TEMBLOR,132
201602,NATURAL_DISASTER_STRONG_WINDS,122
201602,NATURAL_DISASTER_STORM_SURGES,11
201602,NATURAL_DISASTER_SNOWSTORMS,19
201602,NATURAL_DISASTER_SNOWSTORM,25
201602,NATURAL_DISASTER_SMOG,72
201602,NATURAL_DISASTER_SEVERE_WEATHER,61
201602,NATURAL_DISASTER_RICHTER_SCALE,591
201602,NATURAL_DISASTER_PYROCLASTIC,32
201602,NATURAL_DISASTER_NATURAL_DISASTERS,521
201602,NATURAL_DISASTER_NATURAL_DISASTER,154
201602,NATURAL_DISASTER_MUDSLIDE,500
201602,NATURAL_DISASTER_MONSOON_RAINS,41
201602,NATURAL_DISASTER_MONSOON,340
201602,NATURAL_DISASTER_MAGMA,86
201602,NATURAL_DISASTER_LAVA,330
201602,NATURAL_DISASTER_LANDSLIDES,1662
201602,NATURAL_DISASTER_LANDSLIDE,252
201602,NATURAL_DISASTER_INTENSE_RAINFALL,19
201602,NATURAL_DISASTER_ICY,31
201602,NATURAL_DISASTER_ICE,2532
201602,NATURAL_DISASTER_HYPOTHERMIA,38
201602,NATURAL_DISASTER_HURRICANES,168
201602,NATURAL_DISASTER_HURRICANE,410
201602,NATURAL_DISASTER_HIGH_WINDS,193
201602,NATURAL_DISASTER_HIGH_WATER,99
201602,NATURAL_DISASTER_HEAVY_SNOW,15
201602,NATURAL_DISASTER_HEAVY_RAINS,194
201602,NATURAL_DISASTER_HEAVY_RAIN,353
201602,NATURAL_DISASTER_HEAT_WAVES,34
201602,NATURAL_DISASTER_HEAT_WAVE,26
201602,NATURAL_DISASTER_HEATWAVES,170
201602,NATURAL_DISASTER_FRIGID,13
201602,NATURAL_DISASTER_FOREST_FIRES,316
201602,NATURAL_DISASTER_FOREST_FIRE,55
201602,NATURAL_DISASTER_FLOOD_WATERS,36
201602,NATURAL_DISASTER_FLOOD_WATER,14
201602,NATURAL_DISASTER_FLOODWATERS,53
201602,NATURAL_DISASTER_FLOODWATER,24
201602,NATURAL_DISASTER_FLOODS,842
201602,NATURAL_DISASTER_FLOODING,6501
201602,NATURAL_DISASTER_FLOODED,2071
201602,NATURAL_DISASTER_FLOOD,1337
201602,NATURAL_DISASTER_FLASH_FLOODS,60
201602,NATURAL_DISASTER_FLASH_FLOOD,28
201602,NATURAL_DISASTER_FAMINE,216
201602,NATURAL_DISASTER_EXTREME_WEATHER,348
201602,NATURAL_DISASTER_EXTREME_COLD,13
201602,NATURAL_DISASTER_ERUPTIONS,153
201602,NATURAL_DISASTER_ERUPTION,615
201602,NATURAL_DISASTER_EROSION,247
201602,NATURAL_DISASTER_EARTHQUAKES,633
201602,NATURAL_DISASTER_EARTHQUAKE,2736
201602,NATURAL_DISASTER_DROWNING,202
201602,NATURAL_DISASTER_DROWNED,602
201602,NATURAL_DISASTER_DROWN,93
201602,NATURAL_DISASTER_DROUGHTS,309
201602,NATURAL_DISASTER_DROUGHT,1846
201602,NATURAL_DISASTER_DESERTIFICATION,115
201602,NATURAL_DISASTER_DEEP_FREEZE,14
201602,NATURAL_DISASTER_CYCLONES,117
201602,NATURAL_DISASTER_CYCLONE,285
201602,NATURAL_DISASTER_COLD_SPELL,17
201602,NATURAL_DISASTER_CHILL,100
201602,NATURAL_DISASTER_BUSH_FIRE,380
201602,NATURAL_DISASTER_BUSHFIRES,185
201602,NATURAL_DISASTER_BUSHFIRE,126
201602,NATURAL_DISASTER_BLIZZARDS,14
201602,NATURAL_DISASTER_BLIZZARD,189
201602,NATURAL_DISASTER_AVALANCHES,309
201602,NATURAL_DISASTER_AVALANCHE,194
201602,NATURAL_DISASTER_AFTERSHOCKS,23
201602,NATURAL_DISASTER_AFTERSHOCK,25
