monthyear,theme,count
201711,NATURAL_DISASTER_WINTRY,26
201711,NATURAL_DISASTER_WIND_STORM,11
201711,NATURAL_DISASTER_WINDSTORM,15
201711,NATURAL_DISASTER_WILDFIRES,64
201711,NATURAL_DISASTER_WILDFIRE,66
201711,NATURAL_DISASTER_WATER_LEVEL,47
201711,NATURAL_DISASTER_VOLCANOES,5265
201711,NATURAL_DISASTER_VOLCANO,17465
201711,NATURAL_DISASTER_VOLCANIC,13336
201711,NATURAL_DISASTER_TYPHOONS,54
201711,NATURAL_DISASTER_TYPHOON,396
201711,NATURAL_DISASTER_TWISTER,397
201711,NATURAL_DISASTER_TSUNAMIS,107
201711,NATURAL_DISASTER_TSUNAMI,935
201711,NATURAL_DISASTER_TROPICAL_STORMS,19
201711,NATURAL_DISASTER_TROPICAL_STORM,149
201711,NATURAL_DISASTER_TROPICAL_CYCLONES,29
201711,NATURAL_DISASTER_TROPICAL_CYCLONE,719
201711,NATURAL_DISASTER_TREMORS,2905
201711,NATURAL_DISASTER_TREMOR,181
201711,NATURAL_DISASTER_TORRENTIAL_RAINS,70
201711,NATURAL_DISASTER_TORRENTIAL_RAINFALL,12
201711,NATURAL_DISASTER_TORRENTIAL_RAIN,181
201711,NATURAL_DISASTER_TORNADOES,63
201711,NATURAL_DISASTER_TORNADO,97
201711,NATURAL_DISASTER_TIDAL_WAVES,70
201711,NATURAL_DISASTER_TIDAL_WAVE,43
201711,NATURAL_DISASTER_TEMBLOR,54
201711,NATURAL_DISASTER_SUSTAINED_WINDS,21
201711,NATURAL_DISASTER_STRONG_WINDS,134
201711,NATURAL_DISASTER_SMOG,200
201711,NATURAL_DISASTER_SEVERE_WEATHER,22
201711,NATURAL_DISASTER_RICHTER_SCALE,233
201711,NATURAL_DISASTER_PYROCLASTIC,338
201711,NATURAL_DISASTER_POWERFUL_STORMS,16
201711,NATURAL_DISASTER_NATURAL_DISASTERS,1041
201711,NATURAL_DISASTER_NATURAL_DISASTER,599
201711,NATURAL_DISASTER_MUD_FLOWS,372
201711,NATURAL_DISASTER_MUDSLIDES,26
201711,NATURAL_DISASTER_MUDSLIDE,776
201711,NATURAL_DISASTER_MUDFLOWS,946
201711,NATURAL_DISASTER_MUDFLOW,463
201711,NATURAL_DISASTER_MONSOON_RAINS,32
201711,NATURAL_DISASTER_MONSOON_RAIN,22
201711,NATURAL_DISASTER_MONSOON,172
201711,NATURAL_DISASTER_MAGMA,2499
201711,NATURAL_DISASTER_LOCUST,17
201711,NATURAL_DISASTER_LAVA,4285
201711,NATURAL_DISASTER_LANDSLIDES,2210
201711,NATURAL_DISASTER_LANDSLIDE,379
201711,NATURAL_DISASTER_INTENSE_RAINFALL,16
201711,NATURAL_DISASTER_ICY,34
201711,NATURAL_DISASTER_ICE,1659
201711,NATURAL_DISASTER_HYPOTHERMIA,28
201711,NATURAL_DISASTER_HURRICANES,305
201711,NATURAL_DISASTER_HURRICANE,843
201711,NATURAL_DISASTER_HIGH_WINDS,22
201711,NATURAL_DISASTER_HIGH_WATER,105
201711,NATURAL_DISASTER_HEAVY_WIND,25
201711,NATURAL_DISASTER_HEAVY_SNOWFALL,11
201711,NATURAL_DISASTER_HEAVY_RAINS,173
201711,NATURAL_DISASTER_HEAVY_RAIN,194
201711,NATURAL_DISASTER_HEAT_WAVES,23
201711,NATURAL_DISASTER_HEAT_WAVE,30
201711,NATURAL_DISASTER_HEATWAVES,28
201711,NATURAL_DISASTER_FRIGID,11
201711,NATURAL_DISASTER_FREEZING_TEMPERATURES,19
201711,NATURAL_DISASTER_FOREST_FIRES,123
201711,NATURAL_DISASTER_FOREST_FIRE,59
201711,NATURAL_DISASTER_FLOODWATERS,25
201711,NATURAL_DISASTER_FLOODWATER,18
201711,NATURAL_DISASTER_FLOODS,965
201711,NATURAL_DISASTER_FLOODING,5394
201711,NATURAL_DISASTER_FLOODED_ROAD,45
201711,NATURAL_DISASTER_FLOODED,2117
201711,NATURAL_DISASTER_FLOOD,1494
201711,NATURAL_DISASTER_FLASH_FLOODS,40
201711,NATURAL_DISASTER_FLASH_FLOOD,285
201711,NATURAL_DISASTER_FAMINE,245
201711,NATURAL_DISASTER_EXTREME_WEATHER,722
201711,NATURAL_DISASTER_ERUPTIONS,5563
201711,NATURAL_DISASTER_ERUPTION,14184
201711,NATURAL_DISASTER_EROSION,348
201711,NATURAL_DISASTER_EARTHQUAKES,1436
201711,NATURAL_DISASTER_EARTHQUAKE,3108
201711,NATURAL_DISASTER_DROWNING,84
201711,NATURAL_DISASTER_DROWNED,414
201711,NATURAL_DISASTER_DROWN,54
201711,NATURAL_DISASTER_DROUGHTS,112
201711,NATURAL_DISASTER_DROUGHT,722
201711,NATURAL_DISASTER_DESERTIFICATION,18
201711,NATURAL_DISASTER_DAM_OVERFLOW,14
201711,NATURAL_DISASTER_CYCLONES,58
201711,NATURAL_DISASTER_CYCLONE,1173
201711,NATURAL_DISASTER_COLD_SNAP,12
201711,NATURAL_DISASTER_CHILL,161
201711,NATURAL_DISASTER_BUSH_FIRE,179
201711,NATURAL_DISASTER_BLIZZARD,19
201711,NATURAL_DISASTER_AVALANCHES,696
201711,NATURAL_DISASTER_AVALANCHE,120
201711,NATURAL_DISASTER_AFTERSHOCKS,54
201711,NATURAL_DISASTER_AFTERSHOCK,147
