monthyear,theme,count
201805,NATURAL_DISASTER_WILDFIRES,35
201805,NATURAL_DISASTER_WILDFIRE,47
201805,NATURAL_DISASTER_WATER_LEVEL,79
201805,NATURAL_DISASTER_VOLCANOES,1435
201805,NATURAL_DISASTER_VOLCANO,2926
201805,NATURAL_DISASTER_VOLCANIC,2377
201805,NATURAL_DISASTER_TYPHOONS,68
201805,NATURAL_DISASTER_TYPHOON,82
201805,NATURAL_DISASTER_TWISTER,59
201805,NATURAL_DISASTER_TSUNAMIS,93
201805,NATURAL_DISASTER_TSUNAMI,733
201805,NATURAL_DISASTER_TROPICAL_STORM,41
201805,NATURAL_DISASTER_TROPICAL_CYCLONE,47
201805,NATURAL_DISASTER_TREMORS,140
201805,NATURAL_DISASTER_TREMOR,32
201805,NATURAL_DISASTER_TORRENTIAL_RAINS,12
201805,NATURAL_DISASTER_TORRENTIAL_RAIN,44
201805,NATURAL_DISASTER_TORNADOES,23
201805,NATURAL_DISASTER_TORNADO,52
201805,NATURAL_DISASTER_TIDAL_WAVE,28
201805,NATURAL_DISASTER_TEMBLORS,18
201805,NATURAL_DISASTER_TEMBLOR,88
201805,NATURAL_DISASTER_SUSTAINED_WINDS,23
201805,NATURAL_DISASTER_STRONG_WINDS,79
201805,NATURAL_DISASTER_STORM_SURGES,23
201805,NATURAL_DISASTER_SMOG,79
201805,NATURAL_DISASTER_SEVERE_WEATHER,13
201805,NATURAL_DISASTER_RICHTER_SCALE,142
201805,NATURAL_DISASTER_PYROCLASTIC,186
201805,NATURAL_DISASTER_POWERFUL_STORMS,69
201805,NATURAL_DISASTER_NATURAL_DISASTERS,267
201805,NATURAL_DISASTER_NATURAL_DISASTER,143
201805,NATURAL_DISASTER_MUDSLIDES,26
201805,NATURAL_DISASTER_MUDSLIDE,138
201805,NATURAL_DISASTER_MUDFLOWS,46
201805,NATURAL_DISASTER_MUDFLOW,14
201805,NATURAL_DISASTER_MONSOON_RAINS,21
201805,NATURAL_DISASTER_MONSOON,175
201805,NATURAL_DISASTER_MAGMA,521
201805,NATURAL_DISASTER_LAVA,1164
201805,NATURAL_DISASTER_LANDSLIDES,613
201805,NATURAL_DISASTER_LANDSLIDE,286
201805,NATURAL_DISASTER_ICY,25
201805,NATURAL_DISASTER_ICE,2069
201805,NATURAL_DISASTER_HYPOTHERMIA,34
201805,NATURAL_DISASTER_HURRICANES,138
201805,NATURAL_DISASTER_HURRICANE,715
201805,NATURAL_DISASTER_HIGH_WATER,90
201805,NATURAL_DISASTER_HEAVY_RAINS,29
201805,NATURAL_DISASTER_HEAVY_RAIN,85
201805,NATURAL_DISASTER_HEAT_WAVES,46
201805,NATURAL_DISASTER_HEAT_WAVE,202
201805,NATURAL_DISASTER_HEATWAVES,12
201805,NATURAL_DISASTER_FROSTBITE,54
201805,NATURAL_DISASTER_FOREST_FIRES,59
201805,NATURAL_DISASTER_FOREST_FIRE,32
201805,NATURAL_DISASTER_FLOOD_WATERS,18
201805,NATURAL_DISASTER_FLOODWATERS,45
201805,NATURAL_DISASTER_FLOODS,309
201805,NATURAL_DISASTER_FLOODING,1554
201805,NATURAL_DISASTER_FLOODED,908
201805,NATURAL_DISASTER_FLOOD,746
201805,NATURAL_DISASTER_FAMINE,145
201805,NATURAL_DISASTER_EXTREME_WEATHER,119
201805,NATURAL_DISASTER_ERUPTIONS,828
201805,NATURAL_DISASTER_ERUPTION,3500
201805,NATURAL_DISASTER_EROSION,243
201805,NATURAL_DISASTER_EARTHQUAKES,887
201805,NATURAL_DISASTER_EARTHQUAKE,1685
201805,NATURAL_DISASTER_DUST_STORM,16
201805,NATURAL_DISASTER_DROWNING,73
201805,NATURAL_DISASTER_DROWNED,275
201805,NATURAL_DISASTER_DROWN,43
201805,NATURAL_DISASTER_DROUGHTS,66
201805,NATURAL_DISASTER_DROUGHT,638
201805,NATURAL_DISASTER_DESERTIFICATION,23
201805,NATURAL_DISASTER_CYCLONES,59
201805,NATURAL_DISASTER_CYCLONE,195
201805,NATURAL_DISASTER_CHILL,120
201805,NATURAL_DISASTER_BUSH_FIRE,231
201805,NATURAL_DISASTER_BLIZZARD,56
201805,NATURAL_DISASTER_AVALANCHES,189
201805,NATURAL_DISASTER_AVALANCHE,108
201805,NATURAL_DISASTER_AFTERSHOCKS,31
201805,NATURAL_DISASTER_AFTERSHOCK,72
