monthyear,theme,count
201709,NATURAL_DISASTER_WILDFIRES,43
201709,NATURAL_DISASTER_WILDFIRE,59
201709,NATURAL_DISASTER_WATER_LEVEL,23
201709,NATURAL_DISASTER_VOLCANOES,2667
201709,NATURAL_DISASTER_VOLCANO,8694
201709,NATURAL_DISASTER_VOLCANIC,5797
201709,NATURAL_DISASTER_TYPHOONS,40
201709,NATURAL_DISASTER_TYPHOON,194
201709,NATURAL_DISASTER_TWISTER,53
201709,NATURAL_DISASTER_TSUNAMIS,115
201709,NATURAL_DISASTER_TSUNAMI,1349
201709,NATURAL_DISASTER_TROPICAL_STORMS,16
201709,NATURAL_DISASTER_TROPICAL_STORM,234
201709,NATURAL_DISASTER_TROPICAL_CYCLONES,22
201709,NATURAL_DISASTER_TROPICAL_CYCLONE,63
201709,NATURAL_DISASTER_TREMORS,2646
201709,NATURAL_DISASTER_TREMOR,294
201709,NATURAL_DISASTER_TORRENTIAL_RAINS,16
201709,NATURAL_DISASTER_TORRENTIAL_RAINFALL,11
201709,NATURAL_DISASTER_TORNADOES,20
201709,NATURAL_DISASTER_TORNADO,17
201709,NATURAL_DISASTER_TIDAL_WAVES,123
201709,NATURAL_DISASTER_TIDAL_WAVE,73
201709,NATURAL_DISASTER_TEMBLOR,227
201709,NATURAL_DISASTER_SUSTAINED_WINDS,27
201709,NATURAL_DISASTER_STRONG_WINDS,44
201709,NATURAL_DISASTER_STORM_SURGES,51
201709,NATURAL_DISASTER_STORM_SURGE,20
201709,NATURAL_DISASTER_STORM_DAMAGE,137
201709,NATURAL_DISASTER_SMOG,62
201709,NATURAL_DISASTER_SEVERE_WEATHER,12
201709,NATURAL_DISASTER_RICHTER_SCALE,469
201709,NATURAL_DISASTER_PYROCLASTIC,398
201709,NATURAL_DISASTER_NATURAL_DISASTERS,1124
201709,NATURAL_DISASTER_NATURAL_DISASTER,343
201709,NATURAL_DISASTER_MUD_FLOWS,14
201709,NATURAL_DISASTER_MUDSLIDES,27
201709,NATURAL_DISASTER_MUDSLIDE,131
201709,NATURAL_DISASTER_MUDFLOWS,11
201709,NATURAL_DISASTER_MONSOON_RAINS,112
201709,NATURAL_DISASTER_MONSOON_RAIN,67
201709,NATURAL_DISASTER_MONSOON,425
201709,NATURAL_DISASTER_MAGMA,1702
201709,NATURAL_DISASTER_LOCUSTS,24
201709,NATURAL_DISASTER_LAVA,1579
201709,NATURAL_DISASTER_LANDSLIDES,502
201709,NATURAL_DISASTER_LANDSLIDE,228
201709,NATURAL_DISASTER_INTENSE_RAINFALL,11
201709,NATURAL_DISASTER_ICY,64
201709,NATURAL_DISASTER_ICE,1260
201709,NATURAL_DISASTER_HYPOTHERMIA,35
201709,NATURAL_DISASTER_HURRICANES,566
201709,NATURAL_DISASTER_HURRICANE,2094
201709,NATURAL_DISASTER_HIGH_WINDS,86
201709,NATURAL_DISASTER_HIGH_WATER,41
201709,NATURAL_DISASTER_HEAVY_WIND,11
201709,NATURAL_DISASTER_HEAVY_RAINS,55
201709,NATURAL_DISASTER_HEAVY_RAIN,132
201709,NATURAL_DISASTER_HEAT_WAVES,17
201709,NATURAL_DISASTER_HEAT_WAVE,40
201709,NATURAL_DISASTER_HEATWAVES,17
201709,NATURAL_DISASTER_FRIGID,12
201709,NATURAL_DISASTER_FREEZING_TEMPERATURES,13
201709,NATURAL_DISASTER_FOREST_FIRES,113
201709,NATURAL_DISASTER_FOREST_FIRE,27
201709,NATURAL_DISASTER_FOREST_BURNED,15
201709,NATURAL_DISASTER_FLOOD_WATER,15
201709,NATURAL_DISASTER_FLOODWATERS,33
201709,NATURAL_DISASTER_FLOODWATER,14
201709,NATURAL_DISASTER_FLOODS,581
201709,NATURAL_DISASTER_FLOODING,1868
201709,NATURAL_DISASTER_FLOODED,1555
201709,NATURAL_DISASTER_FLOOD,1401
201709,NATURAL_DISASTER_FLASH_FLOODS,18
201709,NATURAL_DISASTER_FAMINE,221
201709,NATURAL_DISASTER_EXTREME_WEATHER,168
201709,NATURAL_DISASTER_ERUPTIONS,1253
201709,NATURAL_DISASTER_ERUPTION,6519
201709,NATURAL_DISASTER_EROSION,277
201709,NATURAL_DISASTER_EARTHQUAKES,2429
201709,NATURAL_DISASTER_EARTHQUAKE,5469
201709,NATURAL_DISASTER_DROWNING,135
201709,NATURAL_DISASTER_DROWNED,613
201709,NATURAL_DISASTER_DROWN,62
201709,NATURAL_DISASTER_DROUGHTS,59
201709,NATURAL_DISASTER_DROUGHT,1745
201709,NATURAL_DISASTER_DESERTIFICATION,32
201709,NATURAL_DISASTER_DEEP_FREEZE,37
201709,NATURAL_DISASTER_CYCLONES,75
201709,NATURAL_DISASTER_CYCLONE,396
201709,NATURAL_DISASTER_CHILL,86
201709,NATURAL_DISASTER_BUSH_FIRES,22
201709,NATURAL_DISASTER_BUSH_FIRE,484
201709,NATURAL_DISASTER_BLIZZARD,20
201709,NATURAL_DISASTER_AVALANCHES,150
201709,NATURAL_DISASTER_AVALANCHE,324
201709,NATURAL_DISASTER_AFTERSHOCKS,168
201709,NATURAL_DISASTER_AFTERSHOCK,129
