monthyear,theme,count
201705,NATURAL_DISASTER_WILDFIRES,107
201705,NATURAL_DISASTER_WILDFIRE,82
201705,NATURAL_DISASTER_WATER_LEVEL,60
201705,NATURAL_DISASTER_VOLCANOES,348
201705,NATURAL_DISASTER_VOLCANO,589
201705,NATURAL_DISASTER_VOLCANIC,952
201705,NATURAL_DISASTER_TYPHOONS,99
201705,NATURAL_DISASTER_TYPHOON,96
201705,NATURAL_DISASTER_TWISTER,105
201705,NATURAL_DISASTER_TSUNAMIS,92
201705,NATURAL_DISASTER_TSUNAMI,1862
201705,NATURAL_DISASTER_TROPICAL_STORMS,40
201705,NATURAL_DISASTER_TROPICAL_STORM,30
201705,NATURAL_DISASTER_TROPICAL_CYCLONES,24
201705,NATURAL_DISASTER_TROPICAL_CYCLONE,51
201705,NATURAL_DISASTER_TREMORS,107
201705,NATURAL_DISASTER_TREMOR,87
201705,NATURAL_DISASTER_TORRENTIAL_RAINS,15
201705,NATURAL_DISASTER_TORRENTIAL_RAIN,44
201705,NATURAL_DISASTER_TORNADOES,107
201705,NATURAL_DISASTER_TORNADO,60
201705,NATURAL_DISASTER_TIDAL_WAVES,50
201705,NATURAL_DISASTER_TIDAL_WAVE,15
201705,NATURAL_DISASTER_TEMBLOR,51
201705,NATURAL_DISASTER_STRONG_WINDS,114
201705,NATURAL_DISASTER_STORM_SURGES,11
201705,NATURAL_DISASTER_STORM_SURGE,24
201705,NATURAL_DISASTER_SNOW_STORM,21
201705,NATURAL_DISASTER_SNOWSTORM,13
201705,NATURAL_DISASTER_SMOG,61
201705,NATURAL_DISASTER_SEVERE_WEATHER,31
201705,NATURAL_DISASTER_SEVERE_COLD,25
201705,NATURAL_DISASTER_RICHTER_SCALE,260
201705,NATURAL_DISASTER_PYROCLASTIC,11
201705,NATURAL_DISASTER_NATURAL_DISASTERS,437
201705,NATURAL_DISASTER_NATURAL_DISASTER,138
201705,NATURAL_DISASTER_MUDSLIDES,19
201705,NATURAL_DISASTER_MUDSLIDE,212
201705,NATURAL_DISASTER_MONSOON_RAINS,17
201705,NATURAL_DISASTER_MONSOON,226
201705,NATURAL_DISASTER_MAGMA,47
201705,NATURAL_DISASTER_LAVA,260
201705,NATURAL_DISASTER_LANDSLIDES,969
201705,NATURAL_DISASTER_LANDSLIDE,280
201705,NATURAL_DISASTER_INTENSE_RAINFALL,13
201705,NATURAL_DISASTER_ICY,101
201705,NATURAL_DISASTER_ICE,2518
201705,NATURAL_DISASTER_HYPOTHERMIA,24
201705,NATURAL_DISASTER_HURRICANES,148
201705,NATURAL_DISASTER_HURRICANE,943
201705,NATURAL_DISASTER_HIGH_WINDS,17
201705,NATURAL_DISASTER_HIGH_WIND,11
201705,NATURAL_DISASTER_HIGH_WATER,74
201705,NATURAL_DISASTER_HEAVY_RAINS,163
201705,NATURAL_DISASTER_HEAVY_RAIN,337
201705,NATURAL_DISASTER_HEAT_WAVES,17
201705,NATURAL_DISASTER_HEAT_WAVE,14
201705,NATURAL_DISASTER_HEATWAVES,12
201705,NATURAL_DISASTER_FRIGID,12
201705,NATURAL_DISASTER_FOREST_FIRES,169
201705,NATURAL_DISASTER_FOREST_FIRE,40
201705,NATURAL_DISASTER_FLOODS,770
201705,NATURAL_DISASTER_FLOODING,2590
201705,NATURAL_DISASTER_FLOODED,1617
201705,NATURAL_DISASTER_FLOOD,849
201705,NATURAL_DISASTER_FLASH_FLOODS,48
201705,NATURAL_DISASTER_FLASH_FLOOD,14
201705,NATURAL_DISASTER_FAMINE,262
201705,NATURAL_DISASTER_EXTREME_WEATHER,239
201705,NATURAL_DISASTER_ERUPTIONS,367
201705,NATURAL_DISASTER_ERUPTION,553
201705,NATURAL_DISASTER_EROSION,391
201705,NATURAL_DISASTER_EARTHQUAKES,2694
201705,NATURAL_DISASTER_EARTHQUAKE,3519
201705,NATURAL_DISASTER_DROWNING,154
201705,NATURAL_DISASTER_DROWNED,633
201705,NATURAL_DISASTER_DROWN,37
201705,NATURAL_DISASTER_DROUGHTS,56
201705,NATURAL_DISASTER_DROUGHT,623
201705,NATURAL_DISASTER_DESERTIFICATION,20
201705,NATURAL_DISASTER_DEEP_FREEZE,17
201705,NATURAL_DISASTER_CYCLONES,82
201705,NATURAL_DISASTER_CYCLONE,368
201705,NATURAL_DISASTER_COLD_SNAP,14
201705,NATURAL_DISASTER_CHILL,118
201705,NATURAL_DISASTER_BUSH_FIRE,197
201705,NATURAL_DISASTER_BUSHFIRES,26
201705,NATURAL_DISASTER_BUSHFIRE,11
201705,NATURAL_DISASTER_BLIZZARDS,15
201705,NATURAL_DISASTER_BLIZZARD,635
201705,NATURAL_DISASTER_AVALANCHES,202
201705,NATURAL_DISASTER_AVALANCHE,105
201705,NATURAL_DISASTER_AFTERSHOCKS,316
201705,NATURAL_DISASTER_AFTERSHOCK,128
