monthyear,theme,count
201511,NATURAL_DISASTER_WINTRY,174
201511,NATURAL_DISASTER_WINTER_STORMS,13
201511,NATURAL_DISASTER_WINTER_STORM,21
201511,NATURAL_DISASTER_WINDSTORMS,11
201511,NATURAL_DISASTER_WINDSTORM,18
201511,NATURAL_DISASTER_WILDFIRES,368
201511,NATURAL_DISASTER_WILDFIRE,234
201511,NATURAL_DISASTER_WATER_LEVEL,82
201511,NATURAL_DISASTER_VOLCANOES,1271
201511,NATURAL_DISASTER_VOLCANO,2688
201511,NATURAL_DISASTER_VOLCANIC,4219
201511,NATURAL_DISASTER_VIOLENT_STORMS,27
201511,NATURAL_DISASTER_TYPHOONS,171
201511,NATURAL_DISASTER_TYPHOON,427
201511,NATURAL_DISASTER_TWISTER,237
201511,NATURAL_DISASTER_TSUNAMIS,167
201511,NATURAL_DISASTER_TSUNAMI,1893
201511,NATURAL_DISASTER_TROPICAL_STORMS,44
201511,NATURAL_DISASTER_TROPICAL_STORM,60
201511,NATURAL_DISASTER_TROPICAL_CYCLONES,240
201511,NATURAL_DISASTER_TROPICAL_CYCLONE,173
201511,NATURAL_DISASTER_TREMORS,412
201511,NATURAL_DISASTER_TREMOR,209
201511,NATURAL_DISASTER_TORRENTIAL_RAINS,56
201511,NATURAL_DISASTER_TORRENTIAL_RAINFALL,71
201511,NATURAL_DISASTER_TORRENTIAL_RAIN,50
201511,NATURAL_DISASTER_TORNADOES,47
201511,NATURAL_DISASTER_TORNADO,44
201511,NATURAL_DISASTER_TIDAL_WAVES,18
201511,NATURAL_DISASTER_TIDAL_WAVE,62
201511,NATURAL_DISASTER_TEMBLOR,105
201511,NATURAL_DISASTER_STRONG_WINDS,149
201511,NATURAL_DISASTER_STORM_SURGES,30
201511,NATURAL_DISASTER_STORM_SURGE,27
201511,NATURAL_DISASTER_SNOWSTORM,32
201511,NATURAL_DISASTER_SMOG,448
201511,NATURAL_DISASTER_SEVERE_WEATHER,35
201511,NATURAL_DISASTER_RICHTER_SCALE,538
201511,NATURAL_DISASTER_PYROCLASTIC,23
201511,NATURAL_DISASTER_POWERFUL_STORMS,14
201511,NATURAL_DISASTER_NATURAL_DISASTERS,1002
201511,NATURAL_DISASTER_NATURAL_DISASTER,276
201511,NATURAL_DISASTER_MUD_SLIDES,45
201511,NATURAL_DISASTER_MUDSLIDES,63
201511,NATURAL_DISASTER_MUDSLIDE,305
201511,NATURAL_DISASTER_MUDFLOWS,13
201511,NATURAL_DISASTER_MONSOON_RAINS,215
201511,NATURAL_DISASTER_MONSOON_RAIN,34
201511,NATURAL_DISASTER_MONSOON,715
201511,NATURAL_DISASTER_MAGMA,100
201511,NATURAL_DISASTER_LOCUSTS,18
201511,NATURAL_DISASTER_LAVA,591
201511,NATURAL_DISASTER_LANDSLIDES,1111
201511,NATURAL_DISASTER_LANDSLIDE,243
201511,NATURAL_DISASTER_INTENSE_RAINFALL,35
201511,NATURAL_DISASTER_ICY,202
201511,NATURAL_DISASTER_ICE,2113
201511,NATURAL_DISASTER_HYPOTHERMIA,42
201511,NATURAL_DISASTER_HURRICANES,267
201511,NATURAL_DISASTER_HURRICANE,642
201511,NATURAL_DISASTER_HIGH_WINDS,16
201511,NATURAL_DISASTER_HIGH_WATER,80
201511,NATURAL_DISASTER_HEAVY_SNOWFALL,12
201511,NATURAL_DISASTER_HEAVY_SNOW,14
201511,NATURAL_DISASTER_HEAVY_RAINS,317
201511,NATURAL_DISASTER_HEAVY_RAIN,431
201511,NATURAL_DISASTER_HEAT_WAVES,209
201511,NATURAL_DISASTER_HEAT_WAVE,99
201511,NATURAL_DISASTER_HEATWAVES,355
201511,NATURAL_DISASTER_HEATWAVE,50
201511,NATURAL_DISASTER_FRIGID,20
201511,NATURAL_DISASTER_FOREST_FIRES,2587
201511,NATURAL_DISASTER_FOREST_FIRE,733
201511,NATURAL_DISASTER_FOREST_BURNED,39
201511,NATURAL_DISASTER_FLOOD_WATERS,37
201511,NATURAL_DISASTER_FLOODWATERS,28
201511,NATURAL_DISASTER_FLOODWATER,29
201511,NATURAL_DISASTER_FLOODS,1741
201511,NATURAL_DISASTER_FLOODING,2917
201511,NATURAL_DISASTER_FLOODED,1540
201511,NATURAL_DISASTER_FLOOD,1219
201511,NATURAL_DISASTER_FLASH_FLOODS,28
201511,NATURAL_DISASTER_FLASH_FLOOD,20
201511,NATURAL_DISASTER_FAMINE,289
201511,NATURAL_DISASTER_EXTREME_WEATHER,856
201511,NATURAL_DISASTER_EXTREME_COLD,17
201511,NATURAL_DISASTER_ERUPTIONS,1053
201511,NATURAL_DISASTER_ERUPTION,3240
201511,NATURAL_DISASTER_EROSION,735
201511,NATURAL_DISASTER_EARTHQUAKES,1243
201511,NATURAL_DISASTER_EARTHQUAKE,2988
201511,NATURAL_DISASTER_DROWNS,24
201511,NATURAL_DISASTER_DROWNING,174
201511,NATURAL_DISASTER_DROWNED,328
201511,NATURAL_DISASTER_DROWN,67
201511,NATURAL_DISASTER_DROUGHTS,955
201511,NATURAL_DISASTER_DROUGHT,3281
201511,NATURAL_DISASTER_DESERTIFICATION,48
201511,NATURAL_DISASTER_DEEP_FREEZE,16
201511,NATURAL_DISASTER_DAM_BURST,15
201511,NATURAL_DISASTER_CYCLONES,466
201511,NATURAL_DISASTER_CYCLONE,529
201511,NATURAL_DISASTER_CHILL,271
201511,NATURAL_DISASTER_BUSH_FIRES,13
201511,NATURAL_DISASTER_BUSH_FIRE,1252
201511,NATURAL_DISASTER_BUSHFIRES,164
201511,NATURAL_DISASTER_BUSHFIRE,259
201511,NATURAL_DISASTER_BLIZZARD,64
201511,NATURAL_DISASTER_BITTER_COLD,17
201511,NATURAL_DISASTER_AVALANCHES,152
201511,NATURAL_DISASTER_AVALANCHE,112
201511,NATURAL_DISASTER_AFTERSHOCKS,39
201511,NATURAL_DISASTER_AFTERSHOCK,269
