monthyear,theme,count
201701,NATURAL_DISASTER_WINTRY,46
201701,NATURAL_DISASTER_WINTER_STORM,22
201701,NATURAL_DISASTER_WILDFIRES,73
201701,NATURAL_DISASTER_WILDFIRE,47
201701,NATURAL_DISASTER_WATER_LEVEL,144
201701,NATURAL_DISASTER_VOLCANOES,453
201701,NATURAL_DISASTER_VOLCANO,682
201701,NATURAL_DISASTER_VOLCANIC,1190
201701,NATURAL_DISASTER_TYPHOONS,40
201701,NATURAL_DISASTER_TYPHOON,141
201701,NATURAL_DISASTER_TWISTER,231
201701,NATURAL_DISASTER_TSUNAMIS,331
201701,NATURAL_DISASTER_TSUNAMI,2560
201701,NATURAL_DISASTER_TROPICAL_STORM,12
201701,NATURAL_DISASTER_TROPICAL_CYCLONES,51
201701,NATURAL_DISASTER_TROPICAL_CYCLONE,51
201701,NATURAL_DISASTER_TREMORS,264
201701,NATURAL_DISASTER_TREMOR,166
201701,NATURAL_DISASTER_TORRENTIAL_RAINS,14
201701,NATURAL_DISASTER_TORRENTIAL_RAIN,13
201701,NATURAL_DISASTER_TORNADOES,50
201701,NATURAL_DISASTER_TORNADO,68
201701,NATURAL_DISASTER_TIDAL_WAVES,136
201701,NATURAL_DISASTER_TIDAL_WAVE,73
201701,NATURAL_DISASTER_TEMBLOR,80
201701,NATURAL_DISASTER_STRONG_WINDS,167
201701,NATURAL_DISASTER_STORM_SYSTEM,29
201701,NATURAL_DISASTER_STORM_SURGES,20
201701,NATURAL_DISASTER_STORM_SURGE,13
201701,NATURAL_DISASTER_SNOWSTORMS,25
201701,NATURAL_DISASTER_SNOWSTORM,31
201701,NATURAL_DISASTER_SMOG,395
201701,NATURAL_DISASTER_SEVERE_WINDS,12
201701,NATURAL_DISASTER_SEVERE_WEATHER,258
201701,NATURAL_DISASTER_SEVERE_COLD,43
201701,NATURAL_DISASTER_RICHTER_SCALE,692
201701,NATURAL_DISASTER_PYROCLASTIC,15
201701,NATURAL_DISASTER_NATURAL_DISASTERS,395
201701,NATURAL_DISASTER_NATURAL_DISASTER,132
201701,NATURAL_DISASTER_MUDSLIDES,12
201701,NATURAL_DISASTER_MUDSLIDE,634
201701,NATURAL_DISASTER_MONSOON_RAINS,18
201701,NATURAL_DISASTER_MONSOON,193
201701,NATURAL_DISASTER_MAGMA,105
201701,NATURAL_DISASTER_LAVA,218
201701,NATURAL_DISASTER_LANDSLIDES,1262
201701,NATURAL_DISASTER_LANDSLIDE,384
201701,NATURAL_DISASTER_ICY,66
201701,NATURAL_DISASTER_ICE,2803
201701,NATURAL_DISASTER_HYPOTHERMIA,132
201701,NATURAL_DISASTER_HURRICANES,80
201701,NATURAL_DISASTER_HURRICANE,372
201701,NATURAL_DISASTER_HIGH_WINDS,288
201701,NATURAL_DISASTER_HIGH_WATER,86
201701,NATURAL_DISASTER_HEAVY_SNOWFALL,20
201701,NATURAL_DISASTER_HEAVY_SNOW,56
201701,NATURAL_DISASTER_HEAVY_RAINS,211
201701,NATURAL_DISASTER_HEAVY_RAIN,157
201701,NATURAL_DISASTER_HEAT_WAVES,26
201701,NATURAL_DISASTER_HEAT_WAVE,134
201701,NATURAL_DISASTER_HEATWAVES,35
201701,NATURAL_DISASTER_HEATWAVE,25
201701,NATURAL_DISASTER_FRIGID,32
201701,NATURAL_DISASTER_FREEZING_TEMPERATURES,24
201701,NATURAL_DISASTER_FOREST_FIRES,250
201701,NATURAL_DISASTER_FOREST_FIRE,73
201701,NATURAL_DISASTER_FLOODWATERS,22
201701,NATURAL_DISASTER_FLOODS,623
201701,NATURAL_DISASTER_FLOODING,3931
201701,NATURAL_DISASTER_FLOODED_AREAS,248
201701,NATURAL_DISASTER_FLOODED,2163
201701,NATURAL_DISASTER_FLOOD,1313
201701,NATURAL_DISASTER_FLASH_FLOODS,45
201701,NATURAL_DISASTER_FLASH_FLOOD,17
201701,NATURAL_DISASTER_FAMINE,396
201701,NATURAL_DISASTER_EXTREME_WEATHER,516
201701,NATURAL_DISASTER_EXTREME_COLD,21
201701,NATURAL_DISASTER_ERUPTIONS,315
201701,NATURAL_DISASTER_ERUPTION,691
201701,NATURAL_DISASTER_EROSION,342
201701,NATURAL_DISASTER_EARTHQUAKES,2249
201701,NATURAL_DISASTER_EARTHQUAKE,5682
201701,NATURAL_DISASTER_DROWNS,19
201701,NATURAL_DISASTER_DROWNING,230
201701,NATURAL_DISASTER_DROWNED,587
201701,NATURAL_DISASTER_DROWN,81
201701,NATURAL_DISASTER_DROUGHTS,346
201701,NATURAL_DISASTER_DROUGHT,815
201701,NATURAL_DISASTER_DESERTIFICATION,22
201701,NATURAL_DISASTER_DEEP_FREEZE,151
201701,NATURAL_DISASTER_CYCLONES,70
201701,NATURAL_DISASTER_CYCLONE,228
201701,NATURAL_DISASTER_COLD_SPELL,32
201701,NATURAL_DISASTER_COLD_SNAP,13
201701,NATURAL_DISASTER_CHILL,118
201701,NATURAL_DISASTER_BUSH_FIRE,390
201701,NATURAL_DISASTER_BUSHFIRES,383
201701,NATURAL_DISASTER_BUSHFIRE,613
201701,NATURAL_DISASTER_BLIZZARD,80
201701,NATURAL_DISASTER_AVALANCHES,201
201701,NATURAL_DISASTER_AVALANCHE,764
201701,NATURAL_DISASTER_AFTERSHOCKS,46
201701,NATURAL_DISASTER_AFTERSHOCK,489
