monthyear,theme,count
201603,NATURAL_DISASTER_WINTRY,14
201603,NATURAL_DISASTER_WINTER_STORMS,12
201603,NATURAL_DISASTER_WINTER_STORM,19
201603,NATURAL_DISASTER_WINDSTORM,11
201603,NATURAL_DISASTER_WILDFIRES,110
201603,NATURAL_DISASTER_WILDFIRE,111
201603,NATURAL_DISASTER_WATER_LEVEL,75
201603,NATURAL_DISASTER_VOLCANOES,715
201603,NATURAL_DISASTER_VOLCANO,630
201603,NATURAL_DISASTER_VOLCANIC,1652
201603,NATURAL_DISASTER_TYPHOONS,60
201603,NATURAL_DISASTER_TYPHOON,140
201603,NATURAL_DISASTER_TWISTER,130
201603,NATURAL_DISASTER_TSUNAMIS,446
201603,NATURAL_DISASTER_TSUNAMI,7073
201603,NATURAL_DISASTER_TROPICAL_STORMS,33
201603,NATURAL_DISASTER_TROPICAL_STORM,28
201603,NATURAL_DISASTER_TROPICAL_CYCLONES,41
201603,NATURAL_DISASTER_TROPICAL_CYCLONE,122
201603,NATURAL_DISASTER_TREMORS,659
201603,NATURAL_DISASTER_TREMOR,644
201603,NATURAL_DISASTER_TREMBLORS,20
201603,NATURAL_DISASTER_TREMBLOR,22
201603,NATURAL_DISASTER_TORRENTIAL_RAINS,20
201603,NATURAL_DISASTER_TORNADOES,20
201603,NATURAL_DISASTER_TORNADO,50
201603,NATURAL_DISASTER_TIDAL_WAVES,178
201603,NATURAL_DISASTER_TIDAL_WAVE,221
201603,NATURAL_DISASTER_TEMBLOR,124
201603,NATURAL_DISASTER_STRONG_WINDS,151
201603,NATURAL_DISASTER_STORM_SURGES,16
201603,NATURAL_DISASTER_SNOWSTORM,27
201603,NATURAL_DISASTER_SMOG,307
201603,NATURAL_DISASTER_SEVERE_WEATHER,47
201603,NATURAL_DISASTER_RICHTER_SCALE,1235
201603,NATURAL_DISASTER_PYROCLASTIC,28
201603,NATURAL_DISASTER_NATURAL_DISASTERS,966
201603,NATURAL_DISASTER_NATURAL_DISASTER,445
201603,NATURAL_DISASTER_MUDSLIDES,20
201603,NATURAL_DISASTER_MUDSLIDE,362
201603,NATURAL_DISASTER_MONSOON_RAINS,26
201603,NATURAL_DISASTER_MONSOON_RAIN,14
201603,NATURAL_DISASTER_MONSOON,221
201603,NATURAL_DISASTER_MAGMA,165
201603,NATURAL_DISASTER_LOCUSTS,86
201603,NATURAL_DISASTER_LAVA,175
201603,NATURAL_DISASTER_LANDSLIDES,1554
201603,NATURAL_DISASTER_LANDSLIDE,273
201603,NATURAL_DISASTER_ICY,22
201603,NATURAL_DISASTER_ICE,1661
201603,NATURAL_DISASTER_HYPOTHERMIA,61
201603,NATURAL_DISASTER_HURRICANES,67
201603,NATURAL_DISASTER_HURRICANE,434
201603,NATURAL_DISASTER_HIGH_WINDS,37
201603,NATURAL_DISASTER_HIGH_WIND,51
201603,NATURAL_DISASTER_HIGH_WATER,118
201603,NATURAL_DISASTER_HEAVY_RAINS,146
201603,NATURAL_DISASTER_HEAVY_RAIN,236
201603,NATURAL_DISASTER_HEAT_WAVES,63
201603,NATURAL_DISASTER_HEAT_WAVE,78
201603,NATURAL_DISASTER_HEATWAVES,35
201603,NATURAL_DISASTER_HEATWAVE,62
201603,NATURAL_DISASTER_FRIGID,19
201603,NATURAL_DISASTER_FOREST_FIRES,607
201603,NATURAL_DISASTER_FOREST_FIRE,110
201603,NATURAL_DISASTER_FOREST_BURNED,20
201603,NATURAL_DISASTER_FLOOD_WATERS,22
201603,NATURAL_DISASTER_FLOODWATERS,17
201603,NATURAL_DISASTER_FLOODWATER,13
201603,NATURAL_DISASTER_FLOODS,633
201603,NATURAL_DISASTER_FLOODING,4727
201603,NATURAL_DISASTER_FLOODED,1622
201603,NATURAL_DISASTER_FLOOD,1091
201603,NATURAL_DISASTER_FLASH_FLOODS,30
201603,NATURAL_DISASTER_FAMINE,176
201603,NATURAL_DISASTER_EXTREME_WEATHER,347
201603,NATURAL_DISASTER_EXTREME_COLD,26
201603,NATURAL_DISASTER_ERUPTIONS,569
201603,NATURAL_DISASTER_ERUPTION,499
201603,NATURAL_DISASTER_EROSION,354
201603,NATURAL_DISASTER_EARTHQUAKES,2973
201603,NATURAL_DISASTER_EARTHQUAKE,8236
201603,NATURAL_DISASTER_DROWNING,200
201603,NATURAL_DISASTER_DROWNED,615
201603,NATURAL_DISASTER_DROWN,116
201603,NATURAL_DISASTER_DROUGHTS,208
201603,NATURAL_DISASTER_DROUGHT,1707
201603,NATURAL_DISASTER_DESERTIFICATION,45
201603,NATURAL_DISASTER_CYCLONES,161
201603,NATURAL_DISASTER_CYCLONE,281
201603,NATURAL_DISASTER_CHILL,71
201603,NATURAL_DISASTER_BUSH_FIRE,851
201603,NATURAL_DISASTER_BUSHFIRES,15
201603,NATURAL_DISASTER_BUSHFIRE,25
201603,NATURAL_DISASTER_BLIZZARD,46
201603,NATURAL_DISASTER_AVALANCHES,447
201603,NATURAL_DISASTER_AVALANCHE,127
201603,NATURAL_DISASTER_AFTERSHOCKS,496
201603,NATURAL_DISASTER_AFTERSHOCK,438
