monthyear,theme,count
201605,NATURAL_DISASTER_WINTER_STORM,12
201605,NATURAL_DISASTER_WILDFIRES,634
201605,NATURAL_DISASTER_WILDFIRE,418
201605,NATURAL_DISASTER_WATER_LEVEL,52
201605,NATURAL_DISASTER_VOLCANOES,1628
201605,NATURAL_DISASTER_VOLCANO,3152
201605,NATURAL_DISASTER_VOLCANIC,2422
201605,NATURAL_DISASTER_VIOLENT_STORMS,13
201605,NATURAL_DISASTER_TYPHOONS,101
201605,NATURAL_DISASTER_TYPHOON,188
201605,NATURAL_DISASTER_TWISTER,223
201605,NATURAL_DISASTER_TSUNAMIS,92
201605,NATURAL_DISASTER_TSUNAMI,1002
201605,NATURAL_DISASTER_TROPICAL_STORMS,16
201605,NATURAL_DISASTER_TROPICAL_STORM,156
201605,NATURAL_DISASTER_TROPICAL_CYCLONES,26
201605,NATURAL_DISASTER_TROPICAL_CYCLONE,50
201605,NATURAL_DISASTER_TREMORS,93
201605,NATURAL_DISASTER_TREMOR,78
201605,NATURAL_DISASTER_TORRENTIAL_RAINS,32
201605,NATURAL_DISASTER_TORRENTIAL_RAINFALL,59
201605,NATURAL_DISASTER_TORRENTIAL_RAIN,37
201605,NATURAL_DISASTER_TORNADOES,27
201605,NATURAL_DISASTER_TORNADO,43
201605,NATURAL_DISASTER_TIDAL_WAVES,52
201605,NATURAL_DISASTER_TIDAL_WAVE,34
201605,NATURAL_DISASTER_TEMBLOR,72
201605,NATURAL_DISASTER_STRONG_WINDS,88
201605,NATURAL_DISASTER_STORM_SURGES,13
201605,NATURAL_DISASTER_STORM_SURGE,52
201605,NATURAL_DISASTER_SNOWSTORM,12
201605,NATURAL_DISASTER_SMOG,180
201605,NATURAL_DISASTER_SEVERE_WEATHER,188
201605,NATURAL_DISASTER_RICHTER_SCALE,256
201605,NATURAL_DISASTER_PYROCLASTIC,433
201605,NATURAL_DISASTER_NATURAL_DISASTERS,569
201605,NATURAL_DISASTER_NATURAL_DISASTER,191
201605,NATURAL_DISASTER_MUDSLIDES,19
201605,NATURAL_DISASTER_MUDSLIDE,226
201605,NATURAL_DISASTER_MUDFLOW,27
201605,NATURAL_DISASTER_MONSOON_RAINS,60
201605,NATURAL_DISASTER_MONSOON,319
201605,NATURAL_DISASTER_MAGMA,146
201605,NATURAL_DISASTER_LOCUST,14
201605,NATURAL_DISASTER_LAVA,654
201605,NATURAL_DISASTER_LANDSLIDES,1244
201605,NATURAL_DISASTER_LANDSLIDE,816
201605,NATURAL_DISASTER_ICY,81
201605,NATURAL_DISASTER_ICE,2652
201605,NATURAL_DISASTER_HYPOTHERMIA,17
201605,NATURAL_DISASTER_HURRICANES,59
201605,NATURAL_DISASTER_HURRICANE,634
201605,NATURAL_DISASTER_HIGH_WINDS,28
201605,NATURAL_DISASTER_HIGH_WATER,66
201605,NATURAL_DISASTER_HEAVY_RAINS,120
201605,NATURAL_DISASTER_HEAVY_RAIN,332
201605,NATURAL_DISASTER_HEAT_WAVES,52
201605,NATURAL_DISASTER_HEAT_WAVE,108
201605,NATURAL_DISASTER_HEATWAVES,22
201605,NATURAL_DISASTER_HEATWAVE,45
201605,NATURAL_DISASTER_GRASS_FIRE,19
201605,NATURAL_DISASTER_FRIGID,21
201605,NATURAL_DISASTER_FREEZING_TEMPERATURES,117
201605,NATURAL_DISASTER_FOREST_FIRES,525
201605,NATURAL_DISASTER_FOREST_FIRE,154
201605,NATURAL_DISASTER_FLOOD_WARNING,30
201605,NATURAL_DISASTER_FLOODS,1268
201605,NATURAL_DISASTER_FLOODING,3067
201605,NATURAL_DISASTER_FLOODED,1530
201605,NATURAL_DISASTER_FLOOD,934
201605,NATURAL_DISASTER_FLASH_FLOODS,99
201605,NATURAL_DISASTER_FLASH_FLOOD,50
201605,NATURAL_DISASTER_FAMINE,225
201605,NATURAL_DISASTER_EXTREME_WEATHER,552
201605,NATURAL_DISASTER_ERUPTIONS,909
201605,NATURAL_DISASTER_ERUPTION,2772
201605,NATURAL_DISASTER_EROSION,690
201605,NATURAL_DISASTER_EARTHQUAKES,838
201605,NATURAL_DISASTER_EARTHQUAKE,2653
201605,NATURAL_DISASTER_DROWNING,341
201605,NATURAL_DISASTER_DROWNED,575
201605,NATURAL_DISASTER_DROWN,262
201605,NATURAL_DISASTER_DROUGHTS,112
201605,NATURAL_DISASTER_DROUGHT,1497
201605,NATURAL_DISASTER_DESERTIFICATION,35
201605,NATURAL_DISASTER_DEEP_FREEZE,82
201605,NATURAL_DISASTER_CYCLONES,203
201605,NATURAL_DISASTER_CYCLONE,268
201605,NATURAL_DISASTER_COLD_SNAP,39
201605,NATURAL_DISASTER_CHILL,229
201605,NATURAL_DISASTER_BUSH_FIRES,13
201605,NATURAL_DISASTER_BUSH_FIRE,361
201605,NATURAL_DISASTER_BUSHFIRES,128
201605,NATURAL_DISASTER_BUSHFIRE,39
201605,NATURAL_DISASTER_BLIZZARD,19
201605,NATURAL_DISASTER_AVALANCHES,264
201605,NATURAL_DISASTER_AVALANCHE,232
201605,NATURAL_DISASTER_AFTERSHOCKS,166
201605,NATURAL_DISASTER_AFTERSHOCK,71
