monthyear,theme,count
201601,NATURAL_DISASTER_WINTRY,19
201601,NATURAL_DISASTER_WINTER_STORMS,24
201601,NATURAL_DISASTER_WINTER_STORM,72
201601,NATURAL_DISASTER_WINDSTORM,40
201601,NATURAL_DISASTER_WILDFIRES,273
201601,NATURAL_DISASTER_WILDFIRE,229
201601,NATURAL_DISASTER_WATER_LEVEL,49
201601,NATURAL_DISASTER_VOLCANOES,662
201601,NATURAL_DISASTER_VOLCANO,985
201601,NATURAL_DISASTER_VOLCANIC,1129
201601,NATURAL_DISASTER_TYPHOONS,121
201601,NATURAL_DISASTER_TYPHOON,156
201601,NATURAL_DISASTER_TWISTER,143
201601,NATURAL_DISASTER_TSUNAMIS,60
201601,NATURAL_DISASTER_TSUNAMI,1259
201601,NATURAL_DISASTER_TROPICAL_STORMS,18
201601,NATURAL_DISASTER_TROPICAL_STORM,31
201601,NATURAL_DISASTER_TROPICAL_CYCLONES,35
201601,NATURAL_DISASTER_TROPICAL_CYCLONE,200
201601,NATURAL_DISASTER_TREMORS,290
201601,NATURAL_DISASTER_TREMOR,157
201601,NATURAL_DISASTER_TORRENTIAL_RAINS,26
201601,NATURAL_DISASTER_TORRENTIAL_RAINFALL,25
201601,NATURAL_DISASTER_TORRENTIAL_RAIN,15
201601,NATURAL_DISASTER_TORNADOES,87
201601,NATURAL_DISASTER_TORNADO,83
201601,NATURAL_DISASTER_TIDAL_WAVES,36
201601,NATURAL_DISASTER_TIDAL_WAVE,65
201601,NATURAL_DISASTER_TEMBLOR,74
201601,NATURAL_DISASTER_STRONG_WINDS,111
201601,NATURAL_DISASTER_STORM_SYSTEM,16
201601,NATURAL_DISASTER_STORM_SURGES,18
201601,NATURAL_DISASTER_SNOW_STORMS,30
201601,NATURAL_DISASTER_SNOWSTORMS,14
201601,NATURAL_DISASTER_SNOWSTORM,74
201601,NATURAL_DISASTER_SMOG,174
201601,NATURAL_DISASTER_SEVERE_WEATHER,81
201601,NATURAL_DISASTER_RICHTER_SCALE,246
201601,NATURAL_DISASTER_PYROCLASTIC,18
201601,NATURAL_DISASTER_NATURAL_DISASTERS,514
201601,NATURAL_DISASTER_NATURAL_DISASTER,297
201601,NATURAL_DISASTER_MUDSLIDES,28
201601,NATURAL_DISASTER_MUDSLIDE,179
201601,NATURAL_DISASTER_MUDFLOW,32
201601,NATURAL_DISASTER_MONSOON_RAINS,38
201601,NATURAL_DISASTER_MONSOON,395
201601,NATURAL_DISASTER_MAGMA,83
201601,NATURAL_DISASTER_LOCUST,21
201601,NATURAL_DISASTER_LAVA,296
201601,NATURAL_DISASTER_LANDSLIDES,816
201601,NATURAL_DISASTER_LANDSLIDE,209
201601,NATURAL_DISASTER_ICY,116
201601,NATURAL_DISASTER_ICE,3068
201601,NATURAL_DISASTER_HYPOTHERMIA,46
201601,NATURAL_DISASTER_HURRICANES,184
201601,NATURAL_DISASTER_HURRICANE,327
201601,NATURAL_DISASTER_HIGH_WINDS,15
201601,NATURAL_DISASTER_HIGH_WATER,72
201601,NATURAL_DISASTER_HEAVY_WINDS,13
201601,NATURAL_DISASTER_HEAVY_SNOW,25
201601,NATURAL_DISASTER_HEAVY_RAINS,283
201601,NATURAL_DISASTER_HEAVY_RAIN,166
201601,NATURAL_DISASTER_HEAT_WAVES,86
201601,NATURAL_DISASTER_HEAT_WAVE,41
201601,NATURAL_DISASTER_HEATWAVES,74
201601,NATURAL_DISASTER_FRIGID,53
201601,NATURAL_DISASTER_FREEZING_TEMPERATURES,21
201601,NATURAL_DISASTER_FOREST_FIRES,429
201601,NATURAL_DISASTER_FOREST_FIRE,89
201601,NATURAL_DISASTER_FLOOD_WATERS,11
201601,NATURAL_DISASTER_FLOODWATERS,17
201601,NATURAL_DISASTER_FLOODS,791
201601,NATURAL_DISASTER_FLOODING,2632
201601,NATURAL_DISASTER_FLOODED,1126
201601,NATURAL_DISASTER_FLOOD,946
201601,NATURAL_DISASTER_FLASH_FLOODS,16
201601,NATURAL_DISASTER_FLASH_FLOOD,22
201601,NATURAL_DISASTER_FAMINE,262
201601,NATURAL_DISASTER_EXTREME_WEATHER,470
201601,NATURAL_DISASTER_ERUPTIONS,270
201601,NATURAL_DISASTER_ERUPTION,839
201601,NATURAL_DISASTER_EROSION,381
201601,NATURAL_DISASTER_EARTHQUAKES,683
201601,NATURAL_DISASTER_EARTHQUAKE,2488
201601,NATURAL_DISASTER_DROWNS,18
201601,NATURAL_DISASTER_DROWNING,87
201601,NATURAL_DISASTER_DROWNED,737
201601,NATURAL_DISASTER_DROWN,263
201601,NATURAL_DISASTER_DROUGHTS,229
201601,NATURAL_DISASTER_DROUGHT,1603
201601,NATURAL_DISASTER_DESERTIFICATION,13
201601,NATURAL_DISASTER_DEEP_FREEZE,13
201601,NATURAL_DISASTER_DEEPFREEZE,131
201601,NATURAL_DISASTER_CYCLONES,92
201601,NATURAL_DISASTER_CYCLONE,299
201601,NATURAL_DISASTER_COLD_SPELL,13
201601,NATURAL_DISASTER_COLD_SNAP,25
201601,NATURAL_DISASTER_CHILL,214
201601,NATURAL_DISASTER_BUSH_FIRE,506
201601,NATURAL_DISASTER_BUSHFIRES,13
201601,NATURAL_DISASTER_BUSHFIRE,144
201601,NATURAL_DISASTER_BLIZZARDS,35
201601,NATURAL_DISASTER_BLIZZARD,270
201601,NATURAL_DISASTER_AVALANCHES,181
201601,NATURAL_DISASTER_AVALANCHE,319
201601,NATURAL_DISASTER_AFTERSHOCKS,21
201601,NATURAL_DISASTER_AFTERSHOCK,39
