monthyear,theme,count
201702,NATURAL_DISASTER_WINTER_STORMS,15
201702,NATURAL_DISASTER_WINTER_STORM,32
201702,NATURAL_DISASTER_WILDFIRES,72
201702,NATURAL_DISASTER_WILDFIRE,89
201702,NATURAL_DISASTER_WATER_LEVEL,148
201702,NATURAL_DISASTER_VOLCANOES,307
201702,NATURAL_DISASTER_VOLCANO,941
201702,NATURAL_DISASTER_VOLCANIC,797
201702,NATURAL_DISASTER_TYPHOONS,43
201702,NATURAL_DISASTER_TYPHOON,82
201702,NATURAL_DISASTER_TWISTER,279
201702,NATURAL_DISASTER_TSUNAMIS,286
201702,NATURAL_DISASTER_TSUNAMI,1222
201702,NATURAL_DISASTER_TROPICAL_STORM,29
201702,NATURAL_DISASTER_TROPICAL_CYCLONES,23
201702,NATURAL_DISASTER_TROPICAL_CYCLONE,30
201702,NATURAL_DISASTER_TREMORS,70
201702,NATURAL_DISASTER_TREMOR,116
201702,NATURAL_DISASTER_TORRENTIAL_RAINS,311
201702,NATURAL_DISASTER_TORRENTIAL_RAINFALL,77
201702,NATURAL_DISASTER_TORRENTIAL_RAIN,609
201702,NATURAL_DISASTER_TORNADOES,47
201702,NATURAL_DISASTER_TORNADO,52
201702,NATURAL_DISASTER_TIDAL_WAVES,82
201702,NATURAL_DISASTER_TIDAL_WAVE,14
201702,NATURAL_DISASTER_TEMBLOR,84
201702,NATURAL_DISASTER_STRONG_WINDS,181
201702,NATURAL_DISASTER_STORM_SYSTEM,12
201702,NATURAL_DISASTER_STORM_SURGES,15
201702,NATURAL_DISASTER_SNOWSTORMS,17
201702,NATURAL_DISASTER_SNOWSTORM,17
201702,NATURAL_DISASTER_SMOG,137
201702,NATURAL_DISASTER_SEVERE_WEATHER,63
201702,NATURAL_DISASTER_RICHTER_SCALE,395
201702,NATURAL_DISASTER_PYROCLASTIC,34
201702,NATURAL_DISASTER_POWERFUL_STORM,14
201702,NATURAL_DISASTER_NATURAL_DISASTERS,1084
201702,NATURAL_DISASTER_NATURAL_DISASTER,250
201702,NATURAL_DISASTER_MUDSLIDES,45
201702,NATURAL_DISASTER_MUDSLIDE,667
201702,NATURAL_DISASTER_MONSOON_RAINS,34
201702,NATURAL_DISASTER_MONSOON,303
201702,NATURAL_DISASTER_MAGMA,92
201702,NATURAL_DISASTER_LOCUST,13
201702,NATURAL_DISASTER_LAVA,241
201702,NATURAL_DISASTER_LANDSLIDES,3093
201702,NATURAL_DISASTER_LANDSLIDE,1405
201702,NATURAL_DISASTER_INTENSE_RAINFALL,26
201702,NATURAL_DISASTER_ICY,34
201702,NATURAL_DISASTER_ICE,1955
201702,NATURAL_DISASTER_HYPOTHERMIA,39
201702,NATURAL_DISASTER_HURRICANES,117
201702,NATURAL_DISASTER_HURRICANE,325
201702,NATURAL_DISASTER_HIGH_WINDS,17
201702,NATURAL_DISASTER_HIGH_WATER,171
201702,NATURAL_DISASTER_HEAVY_SNOWFALL,15
201702,NATURAL_DISASTER_HEAVY_SNOW,22
201702,NATURAL_DISASTER_HEAVY_RAINS,544
201702,NATURAL_DISASTER_HEAVY_RAIN,608
201702,NATURAL_DISASTER_HEAT_WAVE,26
201702,NATURAL_DISASTER_HEATWAVE,468
201702,NATURAL_DISASTER_GRASS_FIRES,17
201702,NATURAL_DISASTER_GRASS_FIRE,80
201702,NATURAL_DISASTER_FRIGID,18
201702,NATURAL_DISASTER_FOREST_FIRES,128
201702,NATURAL_DISASTER_FOREST_FIRE,44
201702,NATURAL_DISASTER_FLOOD_WATERS,132
201702,NATURAL_DISASTER_FLOOD_WARNING,17
201702,NATURAL_DISASTER_FLOODWATERS,69
201702,NATURAL_DISASTER_FLOODWATER,18
201702,NATURAL_DISASTER_FLOODS,1421
201702,NATURAL_DISASTER_FLOODING,9300
201702,NATURAL_DISASTER_FLOODED_ROADS,126
201702,NATURAL_DISASTER_FLOODED_AREAS,11
201702,NATURAL_DISASTER_FLOODED,2784
201702,NATURAL_DISASTER_FLOOD,2061
201702,NATURAL_DISASTER_FLASH_FLOODS,49
201702,NATURAL_DISASTER_FLASH_FLOOD,18
201702,NATURAL_DISASTER_FAMINE,243
201702,NATURAL_DISASTER_EXTREME_WEATHER,425
201702,NATURAL_DISASTER_ERUPTIONS,225
201702,NATURAL_DISASTER_ERUPTION,536
201702,NATURAL_DISASTER_EROSION,383
201702,NATURAL_DISASTER_EARTHQUAKES,802
201702,NATURAL_DISASTER_EARTHQUAKE,2885
201702,NATURAL_DISASTER_DROWNS,41
201702,NATURAL_DISASTER_DROWNING,242
201702,NATURAL_DISASTER_DROWNED,756
201702,NATURAL_DISASTER_DROWN,63
201702,NATURAL_DISASTER_DROUGHTS,63
201702,NATURAL_DISASTER_DROUGHT,628
201702,NATURAL_DISASTER_DEEP_FREEZE,13
201702,NATURAL_DISASTER_CYCLONES,50
201702,NATURAL_DISASTER_CYCLONE,165
201702,NATURAL_DISASTER_CHILL,184
201702,NATURAL_DISASTER_BUSH_FIRES,110
201702,NATURAL_DISASTER_BUSH_FIRE,360
201702,NATURAL_DISASTER_BUSHFIRES,195
201702,NATURAL_DISASTER_BUSHFIRE,118
201702,NATURAL_DISASTER_BLIZZARD,36
201702,NATURAL_DISASTER_AVALANCHES,567
201702,NATURAL_DISASTER_AVALANCHE,238
201702,NATURAL_DISASTER_AFTERSHOCKS,43
201702,NATURAL_DISASTER_AFTERSHOCK,86
